mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22171902656555176,0.03284590969964368,62.226845836639406,2.813856419036035,17,{'knn__n_neighbors': 17},0.8870897445247348,0.8916198837515545,0.8950249332301659,0.8933368953450238,0.8918451326162912,0.891783317893554,0.002645064673518584,5
0.2995126724243164,0.10029064848959952,67.28114647865296,5.276413169288817,20,{'knn__n_neighbors': 20},0.888754810627905,0.8932502808201306,0.8971810983498477,0.8964112255285863,0.893286868430646,0.8937768567514232,0.0029754689629433277,4
0.3520496368408203,0.10632744733247204,74.31626272201538,2.0359662228511053,23,{'knn__n_neighbors': 23},0.8904896396454369,0.8954952066653223,0.8984230842067945,0.8986095992603987,0.893593928418895,0.8953222916393695,0.0030591819254181334,3
0.3004753589630127,0.031293521229495906,71.63907647132874,1.2412661260987436,26,{'knn__n_neighbors': 26},0.8918140114574606,0.8957676208436143,0.8983554277873499,0.8998128513062134,0.8949912072204729,0.8961482237230222,0.002777415590328515,2
0.28636903762817384,0.04811299123866722,63.42266879081726,13.4628766525599,29,{'knn__n_neighbors': 29},0.8929196464011019,0.8962317622770086,0.898900358343963,0.9008137983938855,0.8953783920317497,0.8968487914895416,0.00275358628157024,1
